dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,A Vast and Well Demarcated Estate Plots for Sale,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,Estate Masters company limited has the most pleasing lands ever in Ghana as at now. And...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,We Are Here to Delight Our Customers When It Comes to Lands,15000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",Verified ID,Well arranged site with all the necessary social amenities on site. The site is on the Accra-winneba...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Stunning and Registered Lands for Sale at Afienya,22000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Build your dream home with flexibility and freedom,
-Location; Afienya dodowa road...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Registered Half Plot For Sale Kasoa,21000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",5+ years on Jiji,"Half plot 70/50
Invest smart—prime plots near Kasoa–Winneba highway expansion.
5–7 mins from Akoti...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Aburi - Affordable Litigation Free Plots // 30% Off,100000.0,,Eastern Region,Akuapim South,"Eastern Region, Akuapim South",,"Premium plots available at Archielands Market, just minutes from Cactus Creek Hotel.
Well-located in...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Budget-Friendly Plots for Sale in Dawhenya Buerko,45000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",Verified ID,Owning land doesn’t have to be expensive. Our Dawhenya plots are priced for just for you to be able...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Cheap Price Land,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Registered and serviced area land with access to water and electricity including free documents....,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Live Your Dream, Coastal Land Available Now, Prampram",55000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"Estate land located close to the Ningo Senior High School and Beach off the Tema Aflao highway. 
A...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Purchase Exceptional Land in a Gated Community,25000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",Verified ID,Get a genuine lands from a gated community with access roads between each plots. The site is few...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Priced Right Lands for Sale at Afienya,22000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"Location; Afienya dodowa road [odumse] closer to the Tema teaching housing project
-
-Measure;...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Afienya(Odumse)-Lands!! Afienya(Odumse)Lands!,22000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Verified ID,"•our lands are sited at a very well planned location
•secured and serene environment
•free...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Very Good Land for Sale at Tsopoli,25000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",3+ years on Jiji,PROMO ALERT: Enjoy instant 10% discount on any size of land you buy when you make instead payment...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Land for Sale at Kasoa Ojobi– Pay Half, Spread the Rest (9 Months",45000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",5+ years on Jiji,"Own a Plot in a Fast-Growing Community!
 1.Fully serviced with electricity & water
2....",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Aburi - Premium Land Near Cactus Greek Hotel,100000.0,,Eastern Region,Akuapim South,"Eastern Region, Akuapim South",,"Premium plots of land, conveniently located just minutes from Cactus Creed Hotel, await you at...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Land Ownership Made Easy, Affordable Land ""Tsopoli """,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,Land comes with free documentation and a certified site plan after the land has been purchased....,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Estate Lands For Sale At Palm Hills (Panfokrom),15000.0,,Central Region,Potsin,"Central Region, Potsin",3+ years on Jiji,Come grab a parcel of estate land at Palm Hills (Panfokrom) from a good price. Price starts from,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Build With No Stress at Panfokrom,15000.0,,Greater Accra,Kasoa,"Greater Accra, Kasoa",Verified ID,"Well organised plots of lands at Panfokrom on the Accra-winneba Road with cool price, few minutes...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Strategic Estate Plot for Residential or Commercial Purpose,30000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",3+ years on Jiji,"Estate land located just behind the onion market off the Kasoa-Winneba road. 
Land comes with free...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Kasoa Akotsi Akramah Roadside Land for Grabs,90000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",5+ years on Jiji,Registered Land along roadside for grabs within kasoa akotsi junction - akramah roadside call our...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Abokobi Hills - Payments Plans Available Upto One Year,250000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Obtain a land where you get the perfect Mountain View full plot which is certified titled, properly...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Litigation Free Lands at Prampram,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Want to build your dream home or company ,purcase a litigation free land from us.Comes with barcoded...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,A Shop for Rent,2700.0,"Owner, Furnished",Greater Accra,Labone,"Greater Accra, Labone",,Please this place is still available for two years advance,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Litigation Free Lands Available for Sale at Panfokrom,15000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,"Litigation free land and well demacated and serviced plots, with utilities such as water,...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Own a Piece of Land at the Newly Proposed Airport City.,25000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Our sites lands are conducive and free from litigation.Estate Masters limited us been in existence...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Seven Acres of Farm Located at Kwabere Kasaam Is Being Sold Out,30000.0,,Ashanti,Kwabre,"Ashanti, Kwabre",,This Farm Land Is Purposely For Animal Farming And It's Located At Kwabere Kasaam around Mamponteng...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Fully Titled Land for Sale at Tsopoli. All Plot Sizes Availa,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"The site at tsopoli after prampram is also known as the ""nest cottage "" along the tema afloa highway...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,10 Plots of Lands 70x100 for Sale,60000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,Free from Litigation and amenities electricity and water available closer to the Gomoa east...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Assured Registered Lands (Documents) at Afienya -Shai Hills,50000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Assured of 24 hours top security and a serene environment. AXE REAL ESTATE is running a quick promo...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Registered Land for Sale at Winneba Township,25000.0,,Central Region,Effutu Municipal,"Central Region, Effutu Municipal","Verified ID, 5+ years on Jiji",A registered land with title certificate documentation for sale at Winneba Enpota University project...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Get a Genuine Plot Today,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",Estate Masters Ltd. offering prospect land buyers the opportunity to own a plot at the Nest Cottage...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Give Your Future a Shelter,25000.0,,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram","Verified ID, 3+ years on Jiji",Best thing to do is to give your Future a shelter by Securing a Genuine plot of land at Tsopoli...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Flexible Payment Plan, Own an Estate Land Without Stress",15000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",3+ years on Jiji,Estate land located in Panfokrom by passing through the Potsin township off Kasoa-Winneba road....,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Unique Land Sales With Express Documents,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Secure a waterlogged free area land and enjoy your stay.
The site located at Tsopoli,close to the...",False,Platform A,
